STATE_CODE,STATE_CODE_EXP,VWS_ID,SHRP_ID,YEAR,MEAN_ANN_TEMP_AVG,FREEZE_INDEX_YR,FREEZE_THAW_YR
12,Florida,124105,4105,1995,20.39999962,0,12
12,Florida,124105,4105,1996,19.89999962,1,15
12,Florida,124105,4105,1997,20.5,0,5
12,Florida,124105,4105,1998,21.5,0,1
12,Florida,124105,4105,1999,20.60000038,0,6
12,Florida,124105,4105,2000,20,0,15
12,Florida,124105,4105,2001,20.5,0,12
12,Florida,124105,4105,2002,20.79999924,0,7
12,Florida,124105,4105,2003,20.20000076,1,11
12,Florida,124105,4105,2004,20.5,0,8
12,Florida,124105,4105,2005,20.5,0,3
12,Florida,124105,4105,2006,20.89999962,0,3
12,Florida,124105,4105,2007,21,0,5
12,Florida,124105,4105,2008,20.29999924,0,6
12,Florida,124105,4105,2009,20.79999924,0,14
12,Florida,124105,4105,2010,19.70000076,0,33
12,Florida,124105,4105,2011,21.20000076,0,4
12,Florida,124105,4105,2012,21.39999962,0,3
12,Florida,121060,1060,1975,24.5,0,0
12,Florida,121060,1060,1976,23.5,0,0
12,Florida,121060,1060,1977,23.39999962,0,2
12,Florida,121060,1060,1978,23.89999962,0,0
12,Florida,121060,1060,1979,24.29999924,0,0
12,Florida,121060,1060,1980,24.29999924,0,0
12,Florida,121060,1060,1981,24.10000038,0,0
12,Florida,121060,1060,1982,25.20000076,0,0
12,Florida,121060,1060,1983,24.20000076,0,0
12,Florida,121060,1060,1984,24.20000076,0,0
12,Florida,121060,1060,1985,24.20000076,0,1
12,Florida,121060,1060,1986,24.70000076,0,0
12,Florida,121060,1060,1987,24.70000076,0,0
12,Florida,121060,1060,1988,24.70000076,0,0
12,Florida,121060,1060,1989,25,0,2
12,Florida,121060,1060,1990,25.29999924,0,0
12,Florida,121060,1060,1991,25.10000038,0,0
12,Florida,121060,1060,1992,24.60000038,0,0
12,Florida,121060,1060,1993,24.79999924,0,0
12,Florida,121060,1060,1994,25.29999924,0,0
12,Florida,121060,1060,1995,24.79999924,0,0
12,Florida,121060,1060,1996,24.5,0,0
12,Florida,121060,1060,1997,25.20000076,0,0
12,Florida,121060,1060,1998,25.39999962,0,0
12,Florida,121060,1060,1999,24.70000076,0,0
12,Florida,121060,1060,2000,24.60000038,0,0
12,Florida,121060,1060,2001,24.60000038,0,0
12,Florida,121060,1060,2002,25,0,0
12,Florida,121060,1060,2003,24.79999924,0,0
12,Florida,121060,1060,2004,24.5,0,0
12,Florida,121060,1060,2005,24.29999924,0,0
12,Florida,121060,1060,2006,24.60000038,0,0
12,Florida,121060,1060,2007,24.89999962,0,0
12,Florida,121060,1060,2008,24.60000038,0,0
12,Florida,121060,1060,2009,24.89999962,0,0
12,Florida,121060,1060,2010,23.79999924,0,0
12,Florida,121060,1060,2011,25,0,0
12,Florida,121060,1060,2012,24.60000038,0,0
12,Florida,124097,4097,1974,19.60000038,0,22
12,Florida,124097,4097,1975,19.29999924,0,22
12,Florida,124097,4097,1976,18,2,38
12,Florida,124097,4097,1977,18.70000076,15,49
12,Florida,124097,4097,1978,18.5,3,46
12,Florida,124097,4097,1979,18.29999924,6,35
12,Florida,124097,4097,1980,18.70000076,4,45
12,Florida,124097,4097,1981,18.10000038,9,48
12,Florida,124097,4097,1982,19.10000038,13,23
12,Florida,124097,4097,1983,17.60000038,22,29
12,Florida,124097,4097,1984,18.70000076,1,30
12,Florida,124097,4097,1985,19,23,53
12,Florida,124097,4097,1986,19.10000038,7,22
12,Florida,124097,4097,1987,18.60000038,0,28
12,Florida,124097,4097,1988,18.5,0,44
12,Florida,124097,4097,1989,19.10000038,19,22
12,Florida,124097,4097,1990,20.20000076,0,15
12,Florida,124097,4097,1991,19.5,0,27
12,Florida,124097,4097,1992,18.60000038,0,20
12,Florida,124097,4097,1993,18.70000076,1,27
12,Florida,124097,4097,1994,19,1,29
12,Florida,124097,4097,1995,19.20000076,0,37
12,Florida,124097,4097,1996,18.5,17,36
12,Florida,124097,4097,1997,18.89999962,1,20
12,Florida,124097,4097,1998,20.10000038,0,17
12,Florida,124097,4097,1999,19.20000076,5,30
12,Florida,124097,4097,2000,18.79999924,3,38
12,Florida,124097,4097,2001,19.29999924,1,30
12,Florida,124097,4097,2002,19.5,1,25
12,Florida,124097,4097,2003,19.60000038,4,29
12,Florida,124097,4097,2004,19.60000038,0,25
12,Florida,124097,4097,2005,19.5,0,21
12,Florida,124097,4097,2006,20,0,21
12,Florida,124097,4097,2007,19.89999962,0,26
12,Florida,124097,4097,2008,19.20000076,1,32
12,Florida,124097,4097,2009,19.5,0,31
12,Florida,124097,4097,2010,19.10000038,6,57
12,Florida,124097,4097,2011,19.89999962,0,24
12,Florida,124097,4097,2012,20.10000038,0,21
12,Florida,124097,4097,2017,20.60000038,0,12
12,Florida,124097,4097,2018,20.20000076,3,26
12,Florida,124097,4097,2019,21,0,14
12,Florida,124097,4097,2020,20.89999962,0,15
12,Florida,123995,3995,1970,23.20000076,0,1
12,Florida,123995,3995,1971,23.5,0,1
12,Florida,123995,3995,1972,24.20000076,0,0
12,Florida,123995,3995,1973,23.70000076,0,0
12,Florida,123995,3995,1974,23.70000076,0,0
12,Florida,123995,3995,1975,24,0,0
12,Florida,123995,3995,1976,23,0,0
12,Florida,123995,3995,1977,23.10000038,0,3
12,Florida,123995,3995,1978,23.39999962,0,0
12,Florida,123995,3995,1979,23.60000038,0,0
12,Florida,123995,3995,1980,23.60000038,0,1
12,Florida,123995,3995,1981,23.39999962,0,1
12,Florida,123995,3995,1982,24.5,0,1
12,Florida,123995,3995,1983,23.5,0,1
12,Florida,123995,3995,1984,23.60000038,0,0
12,Florida,123995,3995,1985,23.79999924,0,2
12,Florida,123995,3995,1986,24.29999924,0,1
12,Florida,123995,3995,1987,24.10000038,0,0
12,Florida,123995,3995,1988,24.20000076,0,0
12,Florida,123995,3995,1989,24.5,0,2
12,Florida,123995,3995,1990,25.10000038,0,0
12,Florida,123995,3995,1991,24.29999924,0,0
12,Florida,123995,3995,1992,23.60000038,0,0
12,Florida,123995,3995,1993,23.70000076,0,0
12,Florida,123995,3995,1994,24.20000076,0,0
12,Florida,123995,3995,1995,23.5,0,0
12,Florida,123995,3995,1996,23.39999962,0,0
12,Florida,123995,3995,1997,24.5,0,0
12,Florida,123995,3995,1998,24.29999924,0,0
12,Florida,123995,3995,1999,24.10000038,0,0
12,Florida,123995,3995,2000,23.89999962,0,0
12,Florida,123995,3995,2001,24.10000038,0,0
12,Florida,123995,3995,2002,24.5,0,0
12,Florida,123995,3995,2003,24.20000076,0,0
12,Florida,123995,3995,2004,23.79999924,0,0
12,Florida,123995,3995,2005,23.60000038,0,0
12,Florida,123995,3995,2006,24.20000076,0,0
12,Florida,123995,3995,2007,24.60000038,0,0
12,Florida,123995,3995,2008,24.20000076,0,0
12,Florida,123995,3995,2009,24.39999962,0,0
12,Florida,123995,3995,2010,23.5,0,0
12,Florida,123995,3995,2011,23.70000076,0,0
12,Florida,123995,3995,2012,23.60000038,0,0
12,Florida,123995,3995,2017,24.89999962,0,0
12,Florida,123995,3995,2018,24.5,0,0
12,Florida,123995,3995,2019,25.10000038,0,0
12,Florida,123995,3995,2020,25.39999962,0,0
12,Florida,123995,3995,2021,24.89999962,0,0
12,Florida,123995,3995,2022,25,0,0
12,Florida,123996,3996,1974,21.39999962,0,9
12,Florida,123996,3996,1975,22,0,8
12,Florida,123996,3996,1976,20.5,0,14
12,Florida,123996,3996,1977,20.70000076,2,22
12,Florida,123996,3996,1978,21.10000038,0,15
12,Florida,123996,3996,1979,21.10000038,0,15
12,Florida,123996,3996,1980,20.70000076,0,16
12,Florida,123996,3996,1981,20.60000038,1,23
12,Florida,123996,3996,1982,21.89999962,0,7
12,Florida,123996,3996,1983,20.79999924,2,10
12,Florida,123996,3996,1984,20.89999962,0,8
12,Florida,123996,3996,1985,21.39999962,3,16
12,Florida,123996,3996,1986,21.5,0,8
12,Florida,123996,3996,1987,21.20000076,0,9
12,Florida,123996,3996,1988,20.70000076,0,13
12,Florida,123996,3996,1989,21.70000076,5,10
12,Florida,123996,3996,1990,23.5,0,0
12,Florida,123996,3996,1991,23.29999924,0,0
12,Florida,123996,3996,1992,21.89999962,0,2
12,Florida,123996,3996,1993,21.29999924,0,4
12,Florida,123996,3996,1994,22.29999924,0,2
12,Florida,123996,3996,1995,21.79999924,0,13
12,Florida,123996,3996,1996,20.79999924,0,8
12,Florida,123996,3996,1997,22.10000038,0,5
12,Florida,123996,3996,1998,22.39999962,0,0
12,Florida,123996,3996,1999,21.70000076,0,5
12,Florida,123996,3996,2000,21.29999924,0,16
12,Florida,123996,3996,2001,21.60000038,0,14
12,Florida,123996,3996,2002,21.79999924,0,12
12,Florida,123996,3996,2003,21.79999924,0,11
12,Florida,123996,3996,2004,21.70000076,0,4
12,Florida,123996,3996,2005,21.70000076,0,1
12,Florida,124107,4107,1970,22.29999924,0,3
12,Florida,124107,4107,1971,22.89999962,0,1
12,Florida,124107,4107,1972,23.39999962,0,0
12,Florida,124107,4107,1973,23.10000038,0,0
12,Florida,124107,4107,1974,23.29999924,0,0
12,Florida,124107,4107,1975,23.70000076,0,1
12,Florida,124107,4107,1976,22.60000038,0,2
12,Florida,124107,4107,1977,22.5,0,3
12,Florida,124107,4107,1978,22.79999924,0,0
12,Florida,124107,4107,1979,23.20000076,0,1
12,Florida,124107,4107,1980,22.89999962,0,1
12,Florida,124107,4107,1981,22.39999962,0,7
12,Florida,124107,4107,1982,23.70000076,0,1
12,Florida,124107,4107,1983,22.79999924,0,2
12,Florida,124107,4107,1984,22.70000076,0,0
12,Florida,124107,4107,1985,22.89999962,0,5
12,Florida,124107,4107,1986,23.10000038,0,3
12,Florida,124107,4107,1987,22.70000076,0,0
12,Florida,124107,4107,1988,22.70000076,0,0
12,Florida,124107,4107,1989,23,0,7
12,Florida,124107,4107,1990,23.89999962,0,0
12,Florida,124107,4107,1991,23.79999924,0,1
12,Florida,124107,4107,1992,22.70000076,0,0
12,Florida,124107,4107,1993,22.60000038,0,0
12,Florida,124107,4107,1994,23.70000076,0,0
12,Florida,124107,4107,1995,22.79999924,0,3
12,Florida,124107,4107,1996,22.70000076,0,3
12,Florida,124107,4107,1997,23.20000076,0,1
12,Florida,124107,4107,1998,22.79999924,0,0
12,Florida,124107,4107,1999,22.20000076,0,1
12,Florida,124107,4107,2000,21.70000076,0,3
12,Florida,124107,4107,2001,21.89999962,0,3
12,Florida,124107,4107,2002,22.20000076,0,5
12,Florida,124107,4107,2003,22,0,6
12,Florida,124107,4107,2004,22.10000038,0,0
12,Florida,124107,4107,2005,22,0,0
12,Florida,124107,4107,2006,22.20000076,0,0
12,Florida,124107,4107,2007,22.79999924,0,2
12,Florida,124107,4107,2008,22.29999924,0,0
12,Florida,124107,4107,2009,22.89999962,0,4
12,Florida,124107,4107,2010,21.70000076,0,13
12,Florida,124107,4107,2011,23.10000038,0,1
12,Florida,124107,4107,2012,23,0,0
12,Florida,124107,4107,2017,23.20000076,0,0
12,Florida,124107,4107,2018,22.60000038,0,1
12,Florida,124107,4107,2019,23.29999924,0,0
12,Florida,124107,4107,2020,24.10000038,0,0
12,Florida,124107,4107,2021,23.89999962,0,0
12,Florida,124107,4107,2022,24,0,0
12,Florida,124108,4108,1974,20,0,14
12,Florida,124108,4108,1975,19.70000076,0,15
12,Florida,124108,4108,1976,18.20000076,0,40
12,Florida,124108,4108,1977,18.79999924,13,43
12,Florida,124108,4108,1978,18.79999924,1,39
12,Florida,124108,4108,1979,18.70000076,4,37
12,Florida,124108,4108,1980,19.10000038,3,39
12,Florida,124108,4108,1981,18.89999962,5,35
12,Florida,124108,4108,1982,19.5,11,25
12,Florida,124108,4108,1983,18.39999962,17,30
12,Florida,124108,4108,1984,19.10000038,2,29
12,Florida,124108,4108,1985,19.39999962,12,48
12,Florida,124108,4108,1986,19.79999924,3,25
12,Florida,124108,4108,1987,19.20000076,0,27
12,Florida,124108,4108,1988,18.79999924,1,41
12,Florida,124108,4108,1989,18.89999962,15,26
12,Florida,124108,4108,1990,20.29999924,0,17
12,Florida,124108,4108,1991,20.10000038,0,20
12,Florida,124108,4108,1992,19.29999924,0,15
12,Florida,124108,4108,1993,19,0,17
12,Florida,124108,4108,1994,19.20000076,0,24
12,Florida,124108,4108,1995,19.10000038,0,40
12,Florida,124108,4108,1996,18.5,16,36
12,Florida,124108,4108,1997,19,1,21
12,Florida,124108,4108,1998,20.10000038,0,22
12,Florida,124108,4108,1999,19.39999962,4,24
12,Florida,124108,4108,2000,19.10000038,3,31
12,Florida,124108,4108,2001,19,1,24
12,Florida,124108,4108,2002,19.10000038,1,36
12,Florida,124108,4108,2003,19.10000038,3,38
12,Florida,124108,4108,2004,19.10000038,0,27
12,Florida,124108,4108,2005,19,0,18
12,Florida,124108,4108,2006,19.29999924,0,23
12,Florida,124108,4108,2007,19.20000076,0,23
12,Florida,124108,4108,2008,18.60000038,1,37
12,Florida,124108,4108,2009,18.89999962,0,34
12,Florida,129054,9054,1978,19.60000038,0,18
12,Florida,129054,9054,1979,19.79999924,1,17
12,Florida,129054,9054,1980,20.10000038,0,13
12,Florida,129054,9054,1981,19.70000076,0,23
12,Florida,129054,9054,1982,20.79999924,3,7
12,Florida,129054,9054,1983,19.29999924,9,14
12,Florida,129054,9054,1984,20,0,9
12,Florida,129054,9054,1985,20.70000076,8,26
12,Florida,129054,9054,1986,21,1,7
12,Florida,129054,9054,1987,20,0,9
12,Florida,129054,9054,1974,20.5,0,5
12,Florida,129054,9054,1975,20.60000038,0,13
12,Florida,129054,9054,1976,19.10000038,0,19
12,Florida,129054,9054,1977,19.5,6,29
12,Florida,129054,9054,1988,19.89999962,0,12
12,Florida,129054,9054,1989,21,5,13
12,Florida,129054,9054,1990,21.79999924,0,1
12,Florida,129054,9054,1991,21.29999924,0,3
12,Florida,129054,9054,1992,20.29999924,0,4
12,Florida,129054,9054,1993,20.20000076,0,5
12,Florida,129054,9054,1994,20.79999924,0,5
12,Florida,129054,9054,1995,20.39999962,0,9
12,Florida,129054,9054,1996,19.79999924,1,14
12,Florida,129054,9054,1997,20.39999962,0,4
12,Florida,129054,9054,1998,21.5,0,1
12,Florida,129054,9054,1999,20.5,0,7
12,Florida,129054,9054,2000,19.79999924,0,16
12,Florida,129054,9054,2001,20.5,0,12
12,Florida,129054,9054,2002,20.5,0,7
12,Florida,129054,9054,2003,19.89999962,1,15
12,Florida,129054,9054,2004,20.29999924,0,11
12,Florida,129054,9054,2005,20.39999962,0,3
12,Florida,129054,9054,2006,20.79999924,0,3
12,Florida,129054,9054,2007,20.79999924,0,5
12,Florida,129054,9054,2008,20.20000076,0,7
12,Florida,129054,9054,2009,20.70000076,0,13
12,Florida,129054,9054,2010,19.60000038,0,36
12,Florida,129054,9054,2011,20.70000076,0,7
12,Florida,129054,9054,2012,21.10000038,0,6
13,Georgia,134111,4111,1966,15.60000038,28,52
13,Georgia,134111,4111,1967,15.60000038,10,52
13,Georgia,134111,4111,1968,15.30000019,17,78
13,Georgia,134111,4111,1969,15.80000019,9,65
13,Georgia,134111,4111,1970,16.5,52,47
13,Georgia,134111,4111,1971,16.39999962,19,49
13,Georgia,134111,4111,1972,16.39999962,10,35
13,Georgia,134111,4111,1973,16.39999962,11,45
13,Georgia,134111,4111,1974,16.70000076,3,34
13,Georgia,134111,4111,1975,16.89999962,5,35
13,Georgia,134111,4111,1976,15.69999981,26,58
13,Georgia,134111,4111,1977,16.39999962,64,64
13,Georgia,134111,4111,1978,16.20000076,32,63
13,Georgia,134111,4111,1979,16.29999924,16,48
13,Georgia,134111,4111,1980,16.5,17,50
13,Georgia,134111,4111,1981,16.29999924,33,59
13,Georgia,134111,4111,1982,17.10000038,42,37
13,Georgia,134111,4111,1983,16.29999924,32,47
13,Georgia,134111,4111,1984,17,7,49
13,Georgia,134111,4111,1985,16.89999962,29,57
13,Georgia,134111,4111,1986,17.5,16,42
13,Georgia,134111,4111,1987,17,3,40
13,Georgia,134111,4111,1988,16.39999962,13,57
13,Georgia,134111,4111,1989,16.39999962,25,41
13,Georgia,134111,4111,1990,17.70000076,0,23
13,Georgia,134111,4111,1991,17,6,37
13,Georgia,134111,4111,1992,16.10000038,3,43
13,Georgia,134111,4111,1993,16.60000038,6,48
13,Georgia,134111,4111,1994,16.60000038,29,31
13,Georgia,134111,4111,1995,16.60000038,14,53
13,Georgia,134111,4111,1996,15.80000019,36,56
13,Georgia,134111,4111,1997,16,9,40
13,Georgia,134111,4111,1998,17.5,0,30
13,Georgia,134111,4111,1999,16.89999962,11,47
13,Georgia,134111,4111,2000,16.29999924,26,56
13,Georgia,134111,4111,2001,16.70000076,7,45
13,Georgia,134111,4111,2002,16.70000076,7,54
13,Georgia,134111,4111,2003,16.10000038,13,57
13,Georgia,134111,4111,2004,16.60000038,3,64
13,Georgia,134111,4111,2005,16.5,9,53
13,Georgia,134111,4111,2006,17.20000076,0,42
13,Georgia,134111,4111,2007,17.20000076,2,49
13,Georgia,134111,4111,2008,16.39999962,14,53
13,Georgia,134111,4111,2009,16.29999924,16,56
13,Georgia,134111,4111,2010,16.20000076,49,76
13,Georgia,134111,4111,2011,16.70000076,16,50
13,Georgia,134111,4111,2012,17.20000076,5,38
13,Georgia,134111,4111,2017,17.70000076,3,37
13,Georgia,134111,4111,2018,17.10000038,21,44
13,Georgia,134111,4111,2019,17.79999924,0,31
13,Georgia,134111,4111,2020,17.60000038,0,23
13,Georgia,134111,4111,2021,17.5,0,32
13,Georgia,134111,4111,2022,17.10000038,15,44
15,Hawaii,151003,1003,1980,24.79999924,0,0
15,Hawaii,151003,1003,1981,25,0,0
15,Hawaii,151003,1003,1982,24.60000038,0,0
15,Hawaii,151003,1003,1983,24.39999962,0,0
15,Hawaii,151003,1003,1984,25.20000076,0,0
15,Hawaii,151003,1003,1985,24.39999962,0,0
15,Hawaii,151003,1003,1986,24.79999924,0,0
15,Hawaii,151003,1003,1987,23.89999962,0,0
15,Hawaii,151003,1003,1988,24.39999962,0,0
15,Hawaii,151003,1003,1989,23.89999962,0,0
15,Hawaii,151003,1003,1990,24.20000076,0,0
15,Hawaii,151003,1003,1991,24.20000076,0,0
15,Hawaii,151003,1003,1992,24.29999924,0,0
15,Hawaii,151003,1003,1993,23.79999924,0,0
15,Hawaii,151003,1003,1994,24,0,0
15,Hawaii,151003,1003,1995,24.20000076,0,0
15,Hawaii,151003,1003,1996,24.39999962,0,0
15,Hawaii,151003,1003,1997,24.20000076,0,0
15,Hawaii,151003,1003,1998,23.60000038,0,0
15,Hawaii,151003,1003,1999,23.70000076,0,0
15,Hawaii,151003,1003,2000,23.89999962,0,0
15,Hawaii,151003,1003,2001,24,0,0
15,Hawaii,151003,1003,2002,24,0,0
15,Hawaii,151003,1003,2003,24.39999962,0,0
15,Hawaii,151003,1003,2004,24.79999924,0,0
15,Hawaii,151003,1003,2005,25.20000076,0,0
15,Hawaii,151003,1003,2006,24.5,0,0
15,Hawaii,151003,1003,2007,24.39999962,0,0
15,Hawaii,151003,1003,2008,24.20000076,0,0
15,Hawaii,151003,1003,2009,24,0,0
15,Hawaii,151003,1003,2010,23.79999924,0,0
15,Hawaii,151003,1003,2011,24.10000038,0,0
15,Hawaii,151003,1003,2012,24.29999924,0,0
15,Hawaii,151006,1006,1980,24.79999924,0,0
15,Hawaii,151006,1006,1981,25,0,0
15,Hawaii,151006,1006,1982,24.60000038,0,0
15,Hawaii,151006,1006,1983,24.39999962,0,0
15,Hawaii,151006,1006,1984,25.20000076,0,0
15,Hawaii,151006,1006,1985,24.39999962,0,0
15,Hawaii,151006,1006,1986,24.79999924,0,0
15,Hawaii,151006,1006,1987,23.89999962,0,0
15,Hawaii,151006,1006,1988,24.39999962,0,0
15,Hawaii,151006,1006,1989,23.89999962,0,0
15,Hawaii,151006,1006,1990,24.20000076,0,0
15,Hawaii,151006,1006,1991,24.20000076,0,0
15,Hawaii,151006,1006,1992,24.29999924,0,0
15,Hawaii,151006,1006,1993,23.79999924,0,0
15,Hawaii,151006,1006,1994,24,0,0
15,Hawaii,151006,1006,1995,24.20000076,0,0
15,Hawaii,151006,1006,1996,24.39999962,0,0
15,Hawaii,151006,1006,1997,24.20000076,0,0
15,Hawaii,151006,1006,1998,23.5,0,0
15,Hawaii,151006,1006,1999,23.70000076,0,0
15,Hawaii,151006,1006,2000,23.89999962,0,0
15,Hawaii,151006,1006,2001,24,0,0
15,Hawaii,151006,1006,2002,24,0,0
15,Hawaii,151006,1006,2003,24.39999962,0,0
15,Hawaii,151006,1006,2004,24.79999924,0,0
15,Hawaii,151006,1006,2005,25.20000076,0,0
15,Hawaii,151006,1006,2006,24.5,0,0
15,Hawaii,151006,1006,2007,24.39999962,0,0
15,Hawaii,151006,1006,2008,24.20000076,0,0
15,Hawaii,151006,1006,2009,24,0,0
15,Hawaii,151006,1006,2010,23.79999924,0,0
15,Hawaii,151006,1006,2011,24.10000038,0,0
15,Hawaii,151006,1006,2012,24.29999924,0,0
15,Hawaii,151008,1008,1975,20.20000076,0,0
15,Hawaii,151008,1008,1976,20,0,0
15,Hawaii,151008,1008,1977,21,0,0
15,Hawaii,151008,1008,1978,21.20000076,0,0
15,Hawaii,151008,1008,1979,21.60000038,0,0
15,Hawaii,151008,1008,1980,21.89999962,0,0
15,Hawaii,151008,1008,1981,21.60000038,0,0
15,Hawaii,151008,1008,1982,23.20000076,0,0
15,Hawaii,151008,1008,1983,22.70000076,0,0
15,Hawaii,151008,1008,1984,23.10000038,0,0
15,Hawaii,151008,1008,1985,23.79999924,0,0
15,Hawaii,151008,1008,1986,25,0,0
15,Hawaii,151008,1008,1987,24.39999962,0,0
15,Hawaii,151008,1008,1988,24.29999924,0,0
15,Hawaii,151008,1008,1989,24,0,0
15,Hawaii,151008,1008,1990,23.89999962,0,0
15,Hawaii,151008,1008,1991,23.70000076,0,0
15,Hawaii,151008,1008,1992,24,0,0
15,Hawaii,151008,1008,1993,23.39999962,0,0
15,Hawaii,151008,1008,1994,23.70000076,0,0
15,Hawaii,151008,1008,1995,23.70000076,0,0
15,Hawaii,151008,1008,1996,24,0,0
15,Hawaii,151008,1008,1997,23.70000076,0,0
15,Hawaii,151008,1008,1998,23,0,0
15,Hawaii,151008,1008,1999,22.70000076,0,0
15,Hawaii,151008,1008,2000,23.10000038,0,0
15,Hawaii,151008,1008,2001,23.20000076,0,0
15,Hawaii,151008,1008,2002,23.20000076,0,0
15,Hawaii,151008,1008,2003,22.89999962,0,0
15,Hawaii,151008,1008,2004,22.89999962,0,0
15,Hawaii,151008,1008,2005,22.79999924,0,0
15,Hawaii,151008,1008,2006,22.79999924,0,0
15,Hawaii,151008,1008,2007,21.79999924,0,0
15,Hawaii,151008,1008,2008,21.5,0,0
15,Hawaii,151008,1008,2009,21.60000038,0,0
15,Hawaii,151008,1008,2010,22.29999924,0,0
15,Hawaii,151008,1008,2011,22.39999962,0,0
15,Hawaii,151008,1008,2012,22.79999924,0,0
15,Hawaii,157080,7080,1975,20.20000076,0,0
15,Hawaii,157080,7080,1976,20,0,0
15,Hawaii,157080,7080,1977,22.89999962,0,0
15,Hawaii,157080,7080,1978,23.39999962,0,0
15,Hawaii,157080,7080,1979,23.60000038,0,0
15,Hawaii,157080,7080,1980,23.70000076,0,0
15,Hawaii,157080,7080,1981,23.60000038,0,0
15,Hawaii,157080,7080,1982,25,0,0
15,Hawaii,157080,7080,1983,24.70000076,0,0
15,Hawaii,157080,7080,1984,25,0,0
15,Hawaii,157080,7080,1985,24.89999962,0,0
15,Hawaii,157080,7080,1986,26.10000038,0,0
15,Hawaii,157080,7080,1987,25.5,0,0
15,Hawaii,157080,7080,1988,25.5,0,0
15,Hawaii,157080,7080,1989,25.20000076,0,0
15,Hawaii,157080,7080,1990,24.79999924,0,0
15,Hawaii,157080,7080,1991,24.39999962,0,0
15,Hawaii,157080,7080,1992,24.60000038,0,0
15,Hawaii,157080,7080,1993,24.10000038,0,0
15,Hawaii,157080,7080,1994,24.39999962,0,0
15,Hawaii,157080,7080,1995,24.39999962,0,0
15,Hawaii,157080,7080,1996,24.70000076,0,0
15,Hawaii,157080,7080,1997,24.39999962,0,0
15,Hawaii,157080,7080,1998,23.70000076,0,0
15,Hawaii,157080,7080,1999,23.5,0,0
15,Hawaii,157080,7080,2000,23.79999924,0,0
15,Hawaii,157080,7080,2001,23.79999924,0,0
15,Hawaii,157080,7080,2002,23.89999962,0,0
15,Hawaii,157080,7080,2003,23.70000076,0,0
15,Hawaii,157080,7080,2004,23.79999924,0,0
15,Hawaii,157080,7080,2005,23.79999924,0,0
15,Hawaii,157080,7080,2006,23.60000038,0,0
15,Hawaii,157080,7080,2007,22.60000038,0,0
15,Hawaii,157080,7080,2008,22.39999962,0,0
15,Hawaii,157080,7080,2009,22.5,0,0
15,Hawaii,157080,7080,2010,23.10000038,0,0
15,Hawaii,157080,7080,2011,23.89999962,0,0
15,Hawaii,157080,7080,2012,24.29999924,0,0
16,Idaho,161021,1021,1969,7.5,483,132
16,Idaho,161021,1021,1970,7.199999809,385,160
16,Idaho,161021,1021,1971,6.300000191,640,125
16,Idaho,161021,1021,1972,6.699999809,725,117
16,Idaho,161021,1021,1973,6.300000191,703,122
16,Idaho,161021,1021,1974,7,629,134
16,Idaho,161021,1021,1975,5.599999905,735,142
16,Idaho,161021,1021,1976,6.300000191,706,141
16,Idaho,161021,1021,1977,6.699999809,734,129
16,Idaho,161021,1021,1978,6.300000191,662,133
16,Idaho,161021,1021,1979,6.199999809,823,129
16,Idaho,161021,1021,1980,7.199999809,407,150
16,Idaho,161021,1021,1981,7.900000095,365,147
16,Idaho,161021,1021,1982,5.800000191,745,136
16,Idaho,161021,1021,1983,7,559,133
16,Idaho,161021,1021,1984,5.300000191,906,115
16,Idaho,161021,1021,1985,4.5,1304,95
16,Idaho,161021,1021,1986,7.5,468,145
16,Idaho,161021,1021,1987,7.599999905,535,141
16,Idaho,161021,1021,1988,7.199999809,698,124
16,Idaho,161021,1021,1989,6.099999905,874,118
16,Idaho,161021,1021,1990,7.199999809,652,135
16,Idaho,161021,1021,1991,6.800000191,637,132
16,Idaho,161021,1021,1992,7.599999905,581,128
16,Idaho,161021,1021,1993,5.099999905,867,117
16,Idaho,161021,1021,1994,7.800000191,494,132
16,Idaho,161021,1021,1995,7.300000191,365,164
16,Idaho,161021,1021,1996,7.099999905,509,146
16,Idaho,161021,1021,1997,7.099999905,532,150
16,Idaho,161021,1021,1998,7.400000095,445,152
16,Idaho,161021,1021,1999,7,446,151
16,Idaho,161021,1021,2000,7.099999905,551,136
16,Idaho,161021,1021,2001,7.099999905,797,97
16,Idaho,161021,1021,2002,6.5,759,127
16,Idaho,161021,1021,2003,8.199999809,341,140
16,Idaho,161021,1021,2004,6.900000095,566,115
16,Idaho,161021,1021,2005,6.599999905,602,132
16,Idaho,161021,1021,2006,7.199999809,566,125
16,Idaho,161021,1021,2007,7.900000095,643,114
16,Idaho,161021,1021,2008,6,801,131
16,Idaho,161021,1021,2009,5.900000095,716,116
16,Idaho,161021,1021,2010,6.599999905,559,135
16,Idaho,161021,1021,2011,6.300000191,666,113
16,Idaho,161021,1021,2012,8.800000191,315,119
17,Illinois,171003,1003,1995,13,222,70
17,Illinois,171003,1003,1996,12.60000038,273,81
17,Illinois,171003,1003,1997,12.80000019,194,69
17,Illinois,171003,1003,1998,14.5,107,60
17,Illinois,171003,1003,1999,13.89999962,132,81
17,Illinois,171003,1003,2000,12.89999962,288,83
17,Illinois,171003,1003,2001,13.69999981,135,84
17,Illinois,171003,1003,2002,13.60000038,106,94
17,Illinois,171003,1003,2003,13.10000038,195,66
17,Illinois,171003,1003,2004,13.19999981,202,69
17,Illinois,171003,1003,2005,13.89999962,152,73
